feature_a,feature_b,correlation
flow_FIN_flag_count,fwd_iat.max,
flow_FIN_flag_count,fwd_iat.tot,
flow_FIN_flag_count,fwd_iat.avg,
flow_FIN_flag_count,fwd_iat.std,
flow_FIN_flag_count,bwd_iat.min,
flow_FIN_flag_count,bwd_iat.max,
flow_FIN_flag_count,bwd_iat.tot,
flow_FIN_flag_count,bwd_iat.avg,
flow_FIN_flag_count,bwd_iat.std,
flow_FIN_flag_count,flow_iat.min,
flow_FIN_flag_count,flow_iat.max,
flow_FIN_flag_count,flow_iat.tot,
flow_FIN_flag_count,flow_iat.avg,
flow_FIN_flag_count,flow_iat.std,
flow_FIN_flag_count,payload_bytes_per_second,
flow_FIN_flag_count,fwd_subflow_pkts,
flow_FIN_flag_count,bwd_subflow_pkts,
flow_FIN_flag_count,fwd_subflow_bytes,
flow_FIN_flag_count,bwd_subflow_bytes,
flow_FIN_flag_count,fwd_bulk_bytes,
flow_FIN_flag_count,bwd_bulk_bytes,
flow_FIN_flag_count,fwd_bulk_packets,
flow_FIN_flag_count,bwd_bulk_packets,
flow_FIN_flag_count,fwd_bulk_rate,
flow_FIN_flag_count,bwd_bulk_rate,
flow_FIN_flag_count,active.min,
flow_FIN_flag_count,active.max,
flow_FIN_flag_count,active.tot,
flow_FIN_flag_count,active.avg,
flow_FIN_flag_count,active.std,
flow_FIN_flag_count,idle.min,
flow_FIN_flag_count,idle.max,
flow_FIN_flag_count,idle.tot,
flow_FIN_flag_count,idle.avg,
flow_FIN_flag_count,idle.std,
flow_FIN_flag_count,fwd_init_window_size,
flow_FIN_flag_count,bwd_init_window_size,
flow_FIN_flag_count,fwd_last_window_size,
flow_SYN_flag_count,flow_SYN_flag_count,
flow_SYN_flag_count,flow_RST_flag_count,
flow_SYN_flag_count,fwd_PSH_flag_count,
flow_SYN_flag_count,bwd_PSH_flag_count,
flow_SYN_flag_count,flow_ACK_flag_count,
flow_SYN_flag_count,fwd_URG_flag_count,
flow_SYN_flag_count,bwd_URG_flag_count,
flow_SYN_flag_count,flow_CWR_flag_count,
flow_SYN_flag_count,flow_ECE_flag_count,
flow_SYN_flag_count,fwd_pkts_payload.min,
flow_SYN_flag_count,fwd_pkts_payload.max,
flow_SYN_flag_count,fwd_pkts_payload.tot,
flow_SYN_flag_count,fwd_pkts_payload.avg,
flow_SYN_flag_count,fwd_pkts_payload.std,
flow_SYN_flag_count,bwd_pkts_payload.min,
flow_SYN_flag_count,bwd_pkts_payload.max,
flow_SYN_flag_count,bwd_pkts_payload.tot,
flow_SYN_flag_count,bwd_pkts_payload.avg,
flow_SYN_flag_count,bwd_pkts_payload.std,
flow_SYN_flag_count,flow_pkts_payload.min,
flow_SYN_flag_count,flow_pkts_payload.max,
flow_SYN_flag_count,flow_pkts_payload.tot,
flow_SYN_flag_count,flow_pkts_payload.avg,
flow_SYN_flag_count,flow_pkts_payload.std,
flow_SYN_flag_count,fwd_iat.min,
flow_SYN_flag_count,fwd_iat.max,
flow_SYN_flag_count,fwd_iat.tot,
flow_SYN_flag_count,fwd_iat.avg,
flow_SYN_flag_count,fwd_iat.std,
flow_SYN_flag_count,bwd_iat.min,
flow_SYN_flag_count,bwd_iat.max,
flow_SYN_flag_count,bwd_iat.tot,
flow_SYN_flag_count,bwd_iat.avg,
flow_SYN_flag_count,bwd_iat.std,
flow_SYN_flag_count,flow_iat.min,
flow_SYN_flag_count,flow_iat.max,
flow_SYN_flag_count,flow_iat.tot,
flow_SYN_flag_count,flow_iat.avg,
flow_SYN_flag_count,flow_iat.std,
flow_SYN_flag_count,payload_bytes_per_second,
flow_SYN_flag_count,fwd_subflow_pkts,
flow_SYN_flag_count,bwd_subflow_pkts,
flow_SYN_flag_count,fwd_subflow_bytes,
flow_SYN_flag_count,bwd_subflow_bytes,
flow_SYN_flag_count,fwd_bulk_bytes,
flow_SYN_flag_count,bwd_bulk_bytes,
flow_SYN_flag_count,fwd_bulk_packets,
flow_SYN_flag_count,bwd_bulk_packets,
flow_SYN_flag_count,fwd_bulk_rate,
flow_SYN_flag_count,bwd_bulk_rate,
flow_SYN_flag_count,active.min,
flow_SYN_flag_count,active.max,
flow_SYN_flag_count,active.tot,
flow_SYN_flag_count,active.avg,
flow_SYN_flag_count,active.std,
flow_SYN_flag_count,idle.min,
flow_SYN_flag_count,idle.max,
flow_SYN_flag_count,idle.tot,
flow_SYN_flag_count,idle.avg,
flow_SYN_flag_count,idle.std,
flow_SYN_flag_count,fwd_init_window_size,
flow_SYN_flag_count,bwd_init_window_size,
flow_SYN_flag_count,fwd_last_window_size,
flow_RST_flag_count,flow_RST_flag_count,
flow_RST_flag_count,fwd_PSH_flag_count,
flow_RST_flag_count,bwd_PSH_flag_count,
flow_RST_flag_count,flow_ACK_flag_count,
flow_RST_flag_count,fwd_URG_flag_count,
flow_RST_flag_count,bwd_URG_flag_count,
flow_RST_flag_count,flow_CWR_flag_count,
flow_RST_flag_count,flow_ECE_flag_count,
flow_RST_flag_count,fwd_pkts_payload.min,
flow_RST_flag_count,fwd_pkts_payload.max,
flow_RST_flag_count,fwd_pkts_payload.tot,
flow_RST_flag_count,fwd_pkts_payload.avg,
flow_RST_flag_count,fwd_pkts_payload.std,
flow_RST_flag_count,bwd_pkts_payload.min,
flow_RST_flag_count,bwd_pkts_payload.max,
flow_RST_flag_count,bwd_pkts_payload.tot,
flow_RST_flag_count,bwd_pkts_payload.avg,
flow_RST_flag_count,bwd_pkts_payload.std,
flow_RST_flag_count,flow_pkts_payload.min,
flow_RST_flag_count,flow_pkts_payload.max,
flow_RST_flag_count,flow_pkts_payload.tot,
flow_RST_flag_count,flow_pkts_payload.avg,
flow_RST_flag_count,flow_pkts_payload.std,
flow_RST_flag_count,fwd_iat.min,
flow_RST_flag_count,fwd_iat.max,
flow_RST_flag_count,fwd_iat.tot,
flow_RST_flag_count,fwd_iat.avg,
flow_RST_flag_count,fwd_iat.std,
flow_RST_flag_count,bwd_iat.min,
flow_RST_flag_count,bwd_iat.max,
flow_RST_flag_count,bwd_iat.tot,
flow_RST_flag_count,bwd_iat.avg,
flow_RST_flag_count,bwd_iat.std,
flow_RST_flag_count,flow_iat.min,
flow_RST_flag_count,flow_iat.max,
flow_RST_flag_count,flow_iat.tot,
flow_RST_flag_count,flow_iat.avg,
flow_RST_flag_count,flow_iat.std,
flow_RST_flag_count,payload_bytes_per_second,
flow_RST_flag_count,fwd_subflow_pkts,
flow_RST_flag_count,bwd_subflow_pkts,
flow_RST_flag_count,fwd_subflow_bytes,
flow_RST_flag_count,bwd_subflow_bytes,
flow_RST_flag_count,fwd_bulk_bytes,
flow_RST_flag_count,bwd_bulk_bytes,
flow_RST_flag_count,fwd_bulk_packets,
flow_RST_flag_count,bwd_bulk_packets,
flow_RST_flag_count,fwd_bulk_rate,
flow_RST_flag_count,bwd_bulk_rate,
flow_RST_flag_count,active.min,
flow_RST_flag_count,active.max,
flow_RST_flag_count,active.tot,
flow_RST_flag_count,active.avg,
flow_RST_flag_count,active.std,
flow_RST_flag_count,idle.min,
flow_RST_flag_count,idle.max,
flow_RST_flag_count,idle.tot,
flow_RST_flag_count,idle.avg,
flow_RST_flag_count,idle.std,
flow_RST_flag_count,fwd_init_window_size,
flow_RST_flag_count,bwd_init_window_size,
flow_RST_flag_count,fwd_last_window_size,
fwd_PSH_flag_count,fwd_PSH_flag_count,
fwd_PSH_flag_count,bwd_PSH_flag_count,
fwd_PSH_flag_count,flow_ACK_flag_count,
fwd_PSH_flag_count,fwd_URG_flag_count,
fwd_PSH_flag_count,bwd_URG_flag_count,
fwd_PSH_flag_count,flow_CWR_flag_count,
fwd_PSH_flag_count,flow_ECE_flag_count,
fwd_PSH_flag_count,fwd_pkts_payload.min,
fwd_PSH_flag_count,fwd_pkts_payload.max,
fwd_PSH_flag_count,fwd_pkts_payload.tot,
fwd_PSH_flag_count,fwd_pkts_payload.avg,
fwd_PSH_flag_count,fwd_pkts_payload.std,
fwd_PSH_flag_count,bwd_pkts_payload.min,
fwd_PSH_flag_count,bwd_pkts_payload.max,
fwd_PSH_flag_count,bwd_pkts_payload.tot,
fwd_PSH_flag_count,bwd_pkts_payload.avg,
fwd_PSH_flag_count,bwd_pkts_payload.std,
fwd_PSH_flag_count,flow_pkts_payload.min,
fwd_PSH_flag_count,flow_pkts_payload.max,
fwd_PSH_flag_count,flow_pkts_payload.tot,
fwd_PSH_flag_count,flow_pkts_payload.avg,
fwd_PSH_flag_count,flow_pkts_payload.std,
fwd_PSH_flag_count,fwd_iat.min,
fwd_PSH_flag_count,fwd_iat.max,
fwd_PSH_flag_count,fwd_iat.tot,
fwd_PSH_flag_count,fwd_iat.avg,
fwd_PSH_flag_count,fwd_iat.std,
fwd_PSH_flag_count,bwd_iat.min,
fwd_PSH_flag_count,bwd_iat.max,
fwd_PSH_flag_count,bwd_iat.tot,
fwd_PSH_flag_count,bwd_iat.avg,
fwd_PSH_flag_count,bwd_iat.std,
fwd_PSH_flag_count,flow_iat.min,
fwd_PSH_flag_count,flow_iat.max,
fwd_PSH_flag_count,flow_iat.tot,
fwd_PSH_flag_count,flow_iat.avg,
fwd_PSH_flag_count,flow_iat.std,
fwd_PSH_flag_count,payload_bytes_per_second,
fwd_PSH_flag_count,fwd_subflow_pkts,
fwd_PSH_flag_count,bwd_subflow_pkts,
fwd_PSH_flag_count,fwd_subflow_bytes,
fwd_PSH_flag_count,bwd_subflow_bytes,
fwd_PSH_flag_count,fwd_bulk_bytes,
fwd_PSH_flag_count,bwd_bulk_bytes,
fwd_PSH_flag_count,fwd_bulk_packets,
fwd_PSH_flag_count,bwd_bulk_packets,
fwd_PSH_flag_count,fwd_bulk_rate,
fwd_PSH_flag_count,bwd_bulk_rate,
fwd_PSH_flag_count,active.min,
fwd_PSH_flag_count,active.max,
fwd_PSH_flag_count,active.tot,
fwd_PSH_flag_count,active.avg,
fwd_PSH_flag_count,active.std,
fwd_PSH_flag_count,idle.min,
fwd_PSH_flag_count,idle.max,
fwd_PSH_flag_count,idle.tot,
fwd_PSH_flag_count,idle.avg,
fwd_PSH_flag_count,idle.std,
fwd_PSH_flag_count,fwd_init_window_size,
fwd_PSH_flag_count,bwd_init_window_size,
fwd_PSH_flag_count,fwd_last_window_size,
bwd_PSH_flag_count,bwd_PSH_flag_count,
bwd_PSH_flag_count,flow_ACK_flag_count,
bwd_PSH_flag_count,fwd_URG_flag_count,
bwd_PSH_flag_count,bwd_URG_flag_count,
bwd_PSH_flag_count,flow_CWR_flag_count,
bwd_PSH_flag_count,flow_ECE_flag_count,
bwd_PSH_flag_count,fwd_pkts_payload.min,
bwd_PSH_flag_count,fwd_pkts_payload.max,
bwd_PSH_flag_count,fwd_pkts_payload.tot,
bwd_PSH_flag_count,fwd_pkts_payload.avg,
bwd_PSH_flag_count,fwd_pkts_payload.std,
bwd_PSH_flag_count,bwd_pkts_payload.min,
bwd_PSH_flag_count,bwd_pkts_payload.max,
bwd_PSH_flag_count,bwd_pkts_payload.tot,
bwd_PSH_flag_count,bwd_pkts_payload.avg,
bwd_PSH_flag_count,bwd_pkts_payload.std,
bwd_PSH_flag_count,flow_pkts_payload.min,
bwd_PSH_flag_count,flow_pkts_payload.max,
bwd_PSH_flag_count,flow_pkts_payload.tot,
bwd_PSH_flag_count,flow_pkts_payload.avg,
bwd_PSH_flag_count,flow_pkts_payload.std,
bwd_PSH_flag_count,fwd_iat.min,
bwd_PSH_flag_count,fwd_iat.max,
bwd_PSH_flag_count,fwd_iat.tot,
bwd_PSH_flag_count,fwd_iat.avg,
bwd_PSH_flag_count,fwd_iat.std,
bwd_PSH_flag_count,bwd_iat.min,
bwd_PSH_flag_count,bwd_iat.max,
bwd_PSH_flag_count,bwd_iat.tot,
bwd_PSH_flag_count,bwd_iat.avg,
bwd_PSH_flag_count,bwd_iat.std,
bwd_PSH_flag_count,flow_iat.min,
bwd_PSH_flag_count,flow_iat.max,
bwd_PSH_flag_count,flow_iat.tot,
bwd_PSH_flag_count,flow_iat.avg,
bwd_PSH_flag_count,flow_iat.std,
bwd_PSH_flag_count,payload_bytes_per_second,
bwd_PSH_flag_count,fwd_subflow_pkts,
bwd_PSH_flag_count,bwd_subflow_pkts,
bwd_PSH_flag_count,fwd_subflow_bytes,
bwd_PSH_flag_count,bwd_subflow_bytes,
bwd_PSH_flag_count,fwd_bulk_bytes,
bwd_PSH_flag_count,bwd_bulk_bytes,
bwd_PSH_flag_count,fwd_bulk_packets,
bwd_PSH_flag_count,bwd_bulk_packets,
bwd_PSH_flag_count,fwd_bulk_rate,
bwd_PSH_flag_count,bwd_bulk_rate,
bwd_PSH_flag_count,active.min,
bwd_PSH_flag_count,active.max,
bwd_PSH_flag_count,active.tot,
bwd_PSH_flag_count,active.avg,
bwd_PSH_flag_count,active.std,
bwd_PSH_flag_count,idle.min,
bwd_PSH_flag_count,idle.max,
bwd_PSH_flag_count,idle.tot,
bwd_PSH_flag_count,idle.avg,
bwd_PSH_flag_count,idle.std,
bwd_PSH_flag_count,fwd_init_window_size,
bwd_PSH_flag_count,bwd_init_window_size,
bwd_PSH_flag_count,fwd_last_window_size,
flow_ACK_flag_count,flow_ACK_flag_count,
flow_ACK_flag_count,fwd_URG_flag_count,
flow_ACK_flag_count,bwd_URG_flag_count,
flow_ACK_flag_count,flow_CWR_flag_count,
flow_ACK_flag_count,flow_ECE_flag_count,
flow_ACK_flag_count,fwd_pkts_payload.min,
flow_ACK_flag_count,fwd_pkts_payload.max,
flow_ACK_flag_count,fwd_pkts_payload.tot,
flow_ACK_flag_count,fwd_pkts_payload.avg,
flow_ACK_flag_count,fwd_pkts_payload.std,
flow_ACK_flag_count,bwd_pkts_payload.min,
flow_ACK_flag_count,bwd_pkts_payload.max,
flow_ACK_flag_count,bwd_pkts_payload.tot,
flow_ACK_flag_count,bwd_pkts_payload.avg,
flow_ACK_flag_count,bwd_pkts_payload.std,
flow_ACK_flag_count,flow_pkts_payload.min,
flow_ACK_flag_count,flow_pkts_payload.max,
flow_ACK_flag_count,flow_pkts_payload.tot,
flow_ACK_flag_count,flow_pkts_payload.avg,
flow_ACK_flag_count,flow_pkts_payload.std,
flow_ACK_flag_count,fwd_iat.min,
flow_ACK_flag_count,fwd_iat.max,
flow_ACK_flag_count,fwd_iat.tot,
flow_ACK_flag_count,fwd_iat.avg,
flow_ACK_flag_count,fwd_iat.std,
flow_ACK_flag_count,bwd_iat.min,
flow_ACK_flag_count,bwd_iat.max,
flow_ACK_flag_count,bwd_iat.tot,
flow_ACK_flag_count,bwd_iat.avg,
flow_ACK_flag_count,bwd_iat.std,
flow_ACK_flag_count,flow_iat.min,
flow_ACK_flag_count,flow_iat.max,
flow_ACK_flag_count,flow_iat.tot,
flow_ACK_flag_count,flow_iat.avg,
flow_ACK_flag_count,flow_iat.std,
flow_ACK_flag_count,payload_bytes_per_second,
flow_ACK_flag_count,fwd_subflow_pkts,
flow_ACK_flag_count,bwd_subflow_pkts,
flow_ACK_flag_count,fwd_subflow_bytes,
flow_ACK_flag_count,bwd_subflow_bytes,
flow_ACK_flag_count,fwd_bulk_bytes,
flow_ACK_flag_count,bwd_bulk_bytes,
flow_ACK_flag_count,fwd_bulk_packets,
flow_ACK_flag_count,bwd_bulk_packets,
flow_ACK_flag_count,fwd_bulk_rate,
flow_ACK_flag_count,bwd_bulk_rate,
flow_ACK_flag_count,active.min,
flow_ACK_flag_count,active.max,
flow_ACK_flag_count,active.tot,
flow_ACK_flag_count,active.avg,
flow_ACK_flag_count,active.std,
flow_ACK_flag_count,idle.min,
flow_ACK_flag_count,idle.max,
flow_ACK_flag_count,idle.tot,
flow_ACK_flag_count,idle.avg,
flow_ACK_flag_count,idle.std,
flow_ACK_flag_count,fwd_init_window_size,
flow_ACK_flag_count,bwd_init_window_size,
flow_ACK_flag_count,fwd_last_window_size,
fwd_URG_flag_count,fwd_URG_flag_count,
fwd_URG_flag_count,bwd_URG_flag_count,
fwd_URG_flag_count,flow_CWR_flag_count,
fwd_URG_flag_count,flow_ECE_flag_count,
fwd_URG_flag_count,fwd_pkts_payload.min,
fwd_URG_flag_count,fwd_pkts_payload.max,
fwd_URG_flag_count,fwd_pkts_payload.tot,
fwd_URG_flag_count,fwd_pkts_payload.avg,
fwd_URG_flag_count,fwd_pkts_payload.std,
fwd_URG_flag_count,bwd_pkts_payload.min,
fwd_URG_flag_count,bwd_pkts_payload.max,
fwd_URG_flag_count,bwd_pkts_payload.tot,
fwd_URG_flag_count,bwd_pkts_payload.avg,
fwd_URG_flag_count,bwd_pkts_payload.std,
fwd_URG_flag_count,flow_pkts_payload.min,
fwd_URG_flag_count,flow_pkts_payload.max,
fwd_URG_flag_count,flow_pkts_payload.tot,
fwd_URG_flag_count,flow_pkts_payload.avg,
fwd_URG_flag_count,flow_pkts_payload.std,
fwd_URG_flag_count,fwd_iat.min,
fwd_URG_flag_count,fwd_iat.max,
fwd_URG_flag_count,fwd_iat.tot,
fwd_URG_flag_count,fwd_iat.avg,
fwd_URG_flag_count,fwd_iat.std,
fwd_URG_flag_count,bwd_iat.min,
fwd_URG_flag_count,bwd_iat.max,
fwd_URG_flag_count,bwd_iat.tot,
fwd_URG_flag_count,bwd_iat.avg,
fwd_URG_flag_count,bwd_iat.std,
fwd_URG_flag_count,flow_iat.min,
fwd_URG_flag_count,flow_iat.max,
fwd_URG_flag_count,flow_iat.tot,
fwd_URG_flag_count,flow_iat.avg,
fwd_URG_flag_count,flow_iat.std,
fwd_URG_flag_count,payload_bytes_per_second,
fwd_URG_flag_count,fwd_subflow_pkts,
fwd_URG_flag_count,bwd_subflow_pkts,
fwd_URG_flag_count,fwd_subflow_bytes,
fwd_URG_flag_count,bwd_subflow_bytes,
fwd_URG_flag_count,fwd_bulk_bytes,
fwd_URG_flag_count,bwd_bulk_bytes,
fwd_URG_flag_count,fwd_bulk_packets,
fwd_URG_flag_count,bwd_bulk_packets,
fwd_URG_flag_count,fwd_bulk_rate,
fwd_URG_flag_count,bwd_bulk_rate,
fwd_URG_flag_count,active.min,
fwd_URG_flag_count,active.max,
fwd_URG_flag_count,active.tot,
fwd_URG_flag_count,active.avg,
fwd_URG_flag_count,active.std,
fwd_URG_flag_count,idle.min,
fwd_URG_flag_count,idle.max,
fwd_URG_flag_count,idle.tot,
fwd_URG_flag_count,idle.avg,
fwd_URG_flag_count,idle.std,
fwd_URG_flag_count,fwd_init_window_size,
fwd_URG_flag_count,bwd_init_window_size,
fwd_URG_flag_count,fwd_last_window_size,
bwd_URG_flag_count,id.orig_p,
bwd_URG_flag_count,id.resp_p,
bwd_URG_flag_count,flow_duration,
bwd_URG_flag_count,fwd_pkts_tot,
bwd_URG_flag_count,bwd_pkts_tot,
bwd_URG_flag_count,fwd_data_pkts_tot,
bwd_URG_flag_count,bwd_data_pkts_tot,
bwd_URG_flag_count,fwd_pkts_per_sec,
bwd_URG_flag_count,bwd_pkts_per_sec,
bwd_URG_flag_count,flow_pkts_per_sec,
bwd_URG_flag_count,down_up_ratio,
bwd_URG_flag_count,fwd_header_size_tot,
bwd_URG_flag_count,fwd_header_size_min,
bwd_URG_flag_count,fwd_header_size_max,
bwd_URG_flag_count,bwd_header_size_tot,
bwd_URG_flag_count,bwd_header_size_min,
bwd_URG_flag_count,bwd_header_size_max,
bwd_URG_flag_count,flow_FIN_flag_count,
bwd_URG_flag_count,flow_SYN_flag_count,
bwd_URG_flag_count,flow_RST_flag_count,
bwd_URG_flag_count,fwd_PSH_flag_count,
bwd_URG_flag_count,bwd_PSH_flag_count,
bwd_URG_flag_count,flow_ACK_flag_count,
bwd_URG_flag_count,fwd_URG_flag_count,
bwd_URG_flag_count,bwd_URG_flag_count,
bwd_URG_flag_count,flow_CWR_flag_count,
bwd_URG_flag_count,flow_ECE_flag_count,
bwd_URG_flag_count,fwd_pkts_payload.min,
bwd_URG_flag_count,fwd_pkts_payload.max,
bwd_URG_flag_count,fwd_pkts_payload.tot,
bwd_URG_flag_count,fwd_pkts_payload.avg,
bwd_URG_flag_count,fwd_pkts_payload.std,
bwd_URG_flag_count,bwd_pkts_payload.min,
bwd_URG_flag_count,bwd_pkts_payload.max,
bwd_URG_flag_count,bwd_pkts_payload.tot,
bwd_URG_flag_count,bwd_pkts_payload.avg,
bwd_URG_flag_count,bwd_pkts_payload.std,
bwd_URG_flag_count,flow_pkts_payload.min,
bwd_URG_flag_count,flow_pkts_payload.max,
bwd_URG_flag_count,flow_pkts_payload.tot,
bwd_URG_flag_count,flow_pkts_payload.avg,
bwd_URG_flag_count,flow_pkts_payload.std,
bwd_URG_flag_count,fwd_iat.min,
bwd_URG_flag_count,fwd_iat.max,
bwd_URG_flag_count,fwd_iat.tot,
bwd_URG_flag_count,fwd_iat.avg,
bwd_URG_flag_count,fwd_iat.std,
bwd_URG_flag_count,bwd_iat.min,
bwd_URG_flag_count,bwd_iat.max,
bwd_URG_flag_count,bwd_iat.tot,
bwd_URG_flag_count,bwd_iat.avg,
bwd_URG_flag_count,bwd_iat.std,
bwd_URG_flag_count,flow_iat.min,
bwd_URG_flag_count,flow_iat.max,
bwd_URG_flag_count,flow_iat.tot,
bwd_URG_flag_count,flow_iat.avg,
bwd_URG_flag_count,flow_iat.std,
bwd_URG_flag_count,payload_bytes_per_second,
bwd_URG_flag_count,fwd_subflow_pkts,
bwd_URG_flag_count,bwd_subflow_pkts,
bwd_URG_flag_count,fwd_subflow_bytes,
bwd_URG_flag_count,bwd_subflow_bytes,
bwd_URG_flag_count,fwd_bulk_bytes,
bwd_URG_flag_count,bwd_bulk_bytes,
bwd_URG_flag_count,fwd_bulk_packets,
bwd_URG_flag_count,bwd_bulk_packets,
bwd_URG_flag_count,fwd_bulk_rate,
bwd_URG_flag_count,bwd_bulk_rate,
bwd_URG_flag_count,active.min,
bwd_URG_flag_count,active.max,
bwd_URG_flag_count,active.tot,
bwd_URG_flag_count,active.avg,
bwd_URG_flag_count,active.std,
bwd_URG_flag_count,idle.min,
bwd_URG_flag_count,idle.max,
bwd_URG_flag_count,idle.tot,
bwd_URG_flag_count,idle.avg,
bwd_URG_flag_count,idle.std,
bwd_URG_flag_count,fwd_init_window_size,
bwd_URG_flag_count,bwd_init_window_size,
bwd_URG_flag_count,fwd_last_window_size,
flow_CWR_flag_count,bwd_URG_flag_count,
flow_CWR_flag_count,flow_CWR_flag_count,
flow_CWR_flag_count,flow_ECE_flag_count,
flow_CWR_flag_count,fwd_pkts_payload.min,
flow_CWR_flag_count,fwd_pkts_payload.max,
flow_CWR_flag_count,fwd_pkts_payload.tot,
flow_CWR_flag_count,fwd_pkts_payload.avg,
flow_CWR_flag_count,fwd_pkts_payload.std,
flow_CWR_flag_count,bwd_pkts_payload.min,
flow_CWR_flag_count,bwd_pkts_payload.max,
flow_CWR_flag_count,bwd_pkts_payload.tot,
flow_CWR_flag_count,bwd_pkts_payload.avg,
flow_CWR_flag_count,bwd_pkts_payload.std,
flow_CWR_flag_count,flow_pkts_payload.min,
flow_CWR_flag_count,flow_pkts_payload.max,
flow_CWR_flag_count,flow_pkts_payload.tot,
flow_CWR_flag_count,flow_pkts_payload.avg,
flow_CWR_flag_count,flow_pkts_payload.std,
flow_CWR_flag_count,fwd_iat.min,
flow_CWR_flag_count,fwd_iat.max,
flow_CWR_flag_count,fwd_iat.tot,
flow_CWR_flag_count,fwd_iat.avg,
flow_CWR_flag_count,fwd_iat.std,
flow_CWR_flag_count,bwd_iat.min,
flow_CWR_flag_count,bwd_iat.max,
flow_CWR_flag_count,bwd_iat.tot,
flow_CWR_flag_count,bwd_iat.avg,
flow_CWR_flag_count,bwd_iat.std,
flow_CWR_flag_count,flow_iat.min,
flow_CWR_flag_count,flow_iat.max,
flow_CWR_flag_count,flow_iat.tot,
flow_CWR_flag_count,flow_iat.avg,
flow_CWR_flag_count,flow_iat.std,
flow_CWR_flag_count,payload_bytes_per_second,
flow_CWR_flag_count,fwd_subflow_pkts,
flow_CWR_flag_count,bwd_subflow_pkts,
flow_CWR_flag_count,fwd_subflow_bytes,
flow_CWR_flag_count,bwd_subflow_bytes,
flow_CWR_flag_count,fwd_bulk_bytes,
flow_CWR_flag_count,bwd_bulk_bytes,
flow_CWR_flag_count,fwd_bulk_packets,
flow_CWR_flag_count,bwd_bulk_packets,
flow_CWR_flag_count,fwd_bulk_rate,
flow_CWR_flag_count,bwd_bulk_rate,
flow_CWR_flag_count,active.min,
flow_CWR_flag_count,active.max,
flow_CWR_flag_count,active.tot,
flow_CWR_flag_count,active.avg,
flow_CWR_flag_count,active.std,
flow_CWR_flag_count,idle.min,
flow_CWR_flag_count,idle.max,
flow_CWR_flag_count,idle.tot,
flow_CWR_flag_count,idle.avg,
flow_CWR_flag_count,idle.std,
flow_CWR_flag_count,fwd_init_window_size,
flow_CWR_flag_count,bwd_init_window_size,
flow_CWR_flag_count,fwd_last_window_size,
flow_ECE_flag_count,bwd_URG_flag_count,
flow_ECE_flag_count,flow_ECE_flag_count,
flow_ECE_flag_count,fwd_pkts_payload.min,
flow_ECE_flag_count,fwd_pkts_payload.max,
flow_ECE_flag_count,fwd_pkts_payload.tot,
flow_ECE_flag_count,fwd_pkts_payload.avg,
flow_ECE_flag_count,fwd_pkts_payload.std,
flow_ECE_flag_count,bwd_pkts_payload.min,
flow_ECE_flag_count,bwd_pkts_payload.max,
flow_ECE_flag_count,bwd_pkts_payload.tot,
flow_ECE_flag_count,bwd_pkts_payload.avg,
flow_ECE_flag_count,bwd_pkts_payload.std,
flow_ECE_flag_count,flow_pkts_payload.min,
flow_ECE_flag_count,flow_pkts_payload.max,
flow_ECE_flag_count,flow_pkts_payload.tot,
flow_ECE_flag_count,flow_pkts_payload.avg,
flow_ECE_flag_count,flow_pkts_payload.std,
flow_ECE_flag_count,fwd_iat.min,
flow_ECE_flag_count,fwd_iat.max,
flow_ECE_flag_count,fwd_iat.tot,
flow_ECE_flag_count,fwd_iat.avg,
flow_ECE_flag_count,fwd_iat.std,
flow_ECE_flag_count,bwd_iat.min,
flow_ECE_flag_count,bwd_iat.max,
flow_ECE_flag_count,bwd_iat.tot,
flow_ECE_flag_count,bwd_iat.avg,
flow_ECE_flag_count,bwd_iat.std,
flow_ECE_flag_count,flow_iat.min,
flow_ECE_flag_count,flow_iat.max,
flow_ECE_flag_count,flow_iat.tot,
flow_ECE_flag_count,flow_iat.avg,
flow_ECE_flag_count,flow_iat.std,
flow_ECE_flag_count,payload_bytes_per_second,
flow_ECE_flag_count,fwd_subflow_pkts,
flow_ECE_flag_count,bwd_subflow_pkts,
flow_ECE_flag_count,fwd_subflow_bytes,
flow_ECE_flag_count,bwd_subflow_bytes,
flow_ECE_flag_count,fwd_bulk_bytes,
flow_ECE_flag_count,bwd_bulk_bytes,
flow_ECE_flag_count,fwd_bulk_packets,
flow_ECE_flag_count,bwd_bulk_packets,
flow_ECE_flag_count,fwd_bulk_rate,
flow_ECE_flag_count,bwd_bulk_rate,
flow_ECE_flag_count,active.min,
flow_ECE_flag_count,active.max,
flow_ECE_flag_count,active.tot,
flow_ECE_flag_count,active.avg,
flow_ECE_flag_count,active.std,
flow_ECE_flag_count,idle.min,
flow_ECE_flag_count,idle.max,
flow_ECE_flag_count,idle.tot,
flow_ECE_flag_count,idle.avg,
flow_ECE_flag_count,idle.std,
flow_ECE_flag_count,fwd_init_window_size,
flow_ECE_flag_count,bwd_init_window_size,
flow_ECE_flag_count,fwd_last_window_size,
fwd_pkts_payload.min,bwd_URG_flag_count,
fwd_pkts_payload.min,fwd_pkts_payload.min,
fwd_pkts_payload.min,fwd_pkts_payload.max,
fwd_pkts_payload.min,fwd_pkts_payload.tot,
fwd_pkts_payload.min,fwd_pkts_payload.avg,
fwd_pkts_payload.min,fwd_pkts_payload.std,
